drug_id,english_name,slovak_name,atc_primary,atc_other,,mechanism_of_action,primary_indications,secondary_indications,routes_of_administration,standard_adult_dose,contraindications_absolute,contraindications_relative,adverse_effects_common,adverse_effects_serious,major_interactions,monitoring_parameters,antidote_or_reversal,half_life,metabolism,elimination
drug_streptokinase_combinations,"streptokinase, combinations",,B06AA55,,,,,,,,,,,,,,,,,,
drug_hemin,hemin,,B06AB01,,,,,,,,,,,,,,,,,,
drug_c1_inhibitor_plasma_derived,"c1-inhibitor, plasma derived",,B06AC01,,,,,,,,,,,,,,,,,,
drug_icatibant,icatibant,,B06AC02,,,,,,,,,,,,,,,,,,
drug_ecallantide,ecallantide,,B06AC03,,,,,,,,,,,,,,,,,,
drug_conestat_alfa,conestat alfa,,B06AC04,,,,,,,,,,,,,,,,,,
drug_lanadelumab,lanadelumab,,B06AC05,,,,,,,,,,,,,,,,,,
drug_berotralstat,berotralstat,,B06AC06,,,,,,,,,,,,,,,,,,
drug_crizanlizumab,crizanlizumab,,B06AX01,,,,,,,,,,,,,,,,,,
drug_betibeglogene_autotemcel,betibeglogene autotemcel,,B06AX02,,,,,,,,,,,,,,,,,,
drug_voxelotor,voxelotor,,B06AX03,,,,,,,,,,,,,,,,,,
drug_mitapivat,mitapivat,,B06AX04,,,,,,,,,,,,,,,,,,
drug_exagamglogene_autotemcel,exagamglogene autotemcel,,B06AX05,,,,,,,,,,,,,,,,,,
drug_acetyldigitoxin,acetyldigitoxin,,C01AA01,,,,,,,,,,,,,,,,,,
drug_acetyldigoxin,acetyldigoxin,,C01AA02,,,,,,,,,,,,,,,,,,
drug_digitalis_leaves,digitalis leaves,,C01AA03,,,,,,,,,,,,,,,,,,
drug_digitoxin,digitoxin,,C01AA04,,,,,,,,,,,,,,,,,,
drug_digoxin,digoxin,,C01AA05,,,,,,,,,,,,,,,,,,
drug_lanatoside_c,lanatoside C,,C01AA06,,,,,,,,,,,,,,,,,,
drug_deslanoside,deslanoside,,C01AA07,,,,,,,,,,,,,,,,,,
drug_metildigoxin,metildigoxin,,C01AA08,,,,,,,,,,,,,,,,,,
drug_gitoformate,gitoformate,,C01AA09,,,,,,,,,,,,,,,,,,
drug_acetyldigoxin_combinations,"acetyldigoxin, combinations",,C01AA52,,,,,,,,,,,,,,,,,,
drug_proscillaridin,proscillaridin,,C01AB01,,,,,,,,,,,,,,,,,,
drug_proscillaridin_combinations,"proscillaridin, combinations",,C01AB51,,,,,,,,,,,,,,,,,,
drug_g_strophanthin,g-strophanthin,,C01AC01,,,,,,,,,,,,,,,,,,
drug_cymarin,cymarin,,C01AC03,,,,,,,,,,,,,,,,,,
drug_peruvoside,peruvoside,,C01AX02,,,,,,,,,,,,,,,,,,
drug_quinidine,quinidine,,C01BA01,,,,,,,,,,,,,,,,,,
drug_procainamide,procainamide,,C01BA02,,,,,,,,,,,,,,,,,,
drug_disopyramide,disopyramide,,C01BA03,,,,,,,,,,,,,,,,,,
drug_sparteine,sparteine,,C01BA04,,,,,,,,,,,,,,,,,,
drug_ajmaline,ajmaline,,C01BA05,,,,,,,,,,,,,,,,,,
drug_prajmaline,prajmaline,,C01BA08,,,,,,,,,,,,,,,,,,
drug_lorajmine,lorajmine,,C01BA12,,,,,,,,,,,,,,,,,,
drug_hydroquinidine,hydroquinidine,,C01BA13,,,,,,,,,,,,,,,,,,
drug_quinidine_combinations_excl_psycholeptics,"quinidine, combinations excl. psycholeptics",,C01BA51,,,,,,,,,,,,,,,,,,
drug_quinidine_combinations_with_psycholeptics,"quinidine, combinations with psycholeptics",,C01BA71,,,,,,,,,,,,,,,,,,
drug_lidocaine,lidocaine,,C01BB01,C05AD01;D04AB01;N01BB02;R02AD02;S01HA07;S02DA01,,,,,,,,,,,,,,,,,
drug_mexiletine,mexiletine,,C01BB02,,,,,,,,,,,,,,,,,,
drug_tocainide,tocainide,,C01BB03,,,,,,,,,,,,,,,,,,
drug_aprindine,aprindine,,C01BB04,,,,,,,,,,,,,,,,,,
drug_propafenone,propafenone,,C01BC03,,,,,,,,,,,,,,,,,,
drug_flecainide,flecainide,,C01BC04,,,,,,,,,,,,,,,,,,
drug_lorcainide,lorcainide,,C01BC07,,,,,,,,,,,,,,,,,,
drug_encainide,encainide,,C01BC08,,,,,,,,,,,,,,,,,,
drug_ethacizine,ethacizine,,C01BC09,,,,,,,,,,,,,,,,,,
drug_amiodarone,amiodarone,,C01BD01,,,,,,,,,,,,,,,,,,
drug_bretylium_tosilate,bretylium tosilate,,C01BD02,,,,,,,,,,,,,,,,,,
drug_bunaftine,bunaftine,,C01BD03,,,,,,,,,,,,,,,,,,
drug_dofetilide,dofetilide,,C01BD04,,,,,,,,,,,,,,,,,,
drug_ibutilide,ibutilide,,C01BD05,,,,,,,,,,,,,,,,,,
drug_tedisamil,tedisamil,,C01BD06,,,,,,,,,,,,,,,,,,
drug_dronedarone,dronedarone,,C01BD07,,,,,,,,,,,,,,,,,,
drug_moracizine,moracizine,,C01BG01,,,,,,,,,,,,,,,,,,
drug_cibenzoline,cibenzoline,,C01BG07,,,,,,,,,,,,,,,,,,
drug_vernakalant,vernakalant,,C01BG11,,,,,,,,,,,,,,,,,,
drug_etilefrine,etilefrine,,C01CA01,,,,,,,,,,,,,,,,,,
drug_isoprenaline,isoprenaline,,C01CA02,R03AB02;R03CB01,,,,,,,,,,,,,,,,,
drug_norepinephrine,norepinephrine,,C01CA03,,,,,,,,,,,,,,,,,,
drug_dopamine,dopamine,,C01CA04,,,,,,,,,,,,,,,,,,
drug_norfenefrine,norfenefrine,,C01CA05,,,,,,,,,,,,,,,,,,
drug_phenylephrine,phenylephrine,,C01CA06,C05AX06;R01AA04;R01AB01;R01BA03;S01FB01;S01GA05,,,,,,,,,,,,,,,,,
drug_dobutamine,dobutamine,,C01CA07,,,,,,,,,,,,,,,,,,
drug_oxedrine,oxedrine,,C01CA08,S01GA06,,,,,,,,,,,,,,,,,
drug_metaraminol,metaraminol,,C01CA09,,,,,,,,,,,,,,,,,,
drug_methoxamine,methoxamine,,C01CA10,,,,,,,,,,,,,,,,,,
drug_mephentermine,mephentermine,,C01CA11,,,,,,,,,,,,,,,,,,
drug_dimetofrine,dimetofrine,,C01CA12,,,,,,,,,,,,,,,,,,
drug_prenalterol,prenalterol,,C01CA13,,,,,,,,,,,,,,,,,,
drug_dopexamine,dopexamine,,C01CA14,,,,,,,,,,,,,,,,,,
drug_gepefrine,gepefrine,,C01CA15,,,,,,,,,,,,,,,,,,
drug_ibopamine,ibopamine,,C01CA16,S01FB03,,,,,,,,,,,,,,,,,
drug_midodrine,midodrine,,C01CA17,,,,,,,,,,,,,,,,,,
drug_octopamine,octopamine,,C01CA18,,,,,,,,,,,,,,,,,,
drug_fenoldopam,fenoldopam,,C01CA19,,,,,,,,,,,,,,,,,,
drug_cafedrine,cafedrine,,C01CA21,,,,,,,,,,,,,,,,,,
drug_arbutamine,arbutamine,,C01CA22,,,,,,,,,,,,,,,,,,
drug_theodrenaline,theodrenaline,,C01CA23,,,,,,,,,,,,,,,,,,
drug_amezinium_metilsulfate,amezinium metilsulfate,,C01CA25,,,,,,,,,,,,,,,,,,
drug_ephedrine,ephedrine,,C01CA26,R01AA03;R01AB05;R03CA02;S01FB02,,,,,,,,,,,,,,,,,
drug_droxidopa,droxidopa,,C01CA27,,,,,,,,,,,,,,,,,,
drug_centhaquine,centhaquine,,C01CA28,,,,,,,,,,,,,,,,,,
drug_etilefrine_combinations,"etilefrine, combinations",,C01CA51,,,,,,,,,,,,,,,,,,
drug_amrinone,amrinone,,C01CE01,,,,,,,,,,,,,,,,,,
drug_milrinone,milrinone,,C01CE02,,,,,,,,,,,,,,,,,,
drug_enoximone,enoximone,,C01CE03,,,,,,,,,,,,,,,,,,
drug_bucladesine,bucladesine,,C01CE04,,,,,,,,,,,,,,,,,,
drug_angiotensinamide,angiotensinamide,,C01CX06,,,,,,,,,,,,,,,,,,
drug_xamoterol,xamoterol,,C01CX07,,,,,,,,,,,,,,,,,,
drug_levosimendan,levosimendan,,C01CX08,,,,,,,,,,,,,,,,,,
drug_angiotensin_ii,angiotensin II,,C01CX09,,,,,,,,,,,,,,,,,,
drug_omecamtiv_mecarbil,omecamtiv mecarbil,,C01CX10,,,,,,,,,,,,,,,,,,
drug_glyceryl_trinitrate,glyceryl trinitrate,,C01DA02,C05AE01,,,,,,,,,,,,,,,,,
drug_methylpropylpropanediol_dinitrate,methylpropylpropanediol dinitrate,,C01DA04,,,,,,,,,,,,,,,,,,
drug_pentaerithrityl_tetranitrate,pentaerithrityl tetranitrate,,C01DA05,,,,,,,,,,,,,,,,,,
drug_propatylnitrate,propatylnitrate,,C01DA07,,,,,,,,,,,,,,,,,,
drug_isosorbide_dinitrate,isosorbide dinitrate,,C01DA08,C05AE02,,,,,,,,,,,,,,,,,
drug_trolnitrate,trolnitrate,,C01DA09,,,,,,,,,,,,,,,,,,
drug_eritrityl_tetranitrate,eritrityl tetranitrate,,C01DA13,,,,,,,,,,,,,,,,,,
drug_isosorbide_mononitrate,isosorbide mononitrate,,C01DA14,,,,,,,,,,,,,,,,,,
drug_organic_nitrates_in_combination,organic nitrates in combination,,C01DA20,,,,,,,,,,,,,,,,,,
drug_tenitramine,tenitramine,,C01DA38,,,,,,,,,,,,,,,,,,
drug_glyceryl_trinitrate_combinations,"glyceryl trinitrate, combinations",,C01DA52,,,,,,,,,,,,,,,,,,
drug_methylpropylpropanediol_dinitrate_combinations,"methylpropylpropanediol dinitrate, combinations",,C01DA54,,,,,,,,,,,,,,,,,,
drug_pentaerithrityl_tetranitrate_combinations,"pentaerithrityl tetranitrate, combinations",,C01DA55,,,,,,,,,,,,,,,,,,
drug_propatylnitrate_combinations,"propatylnitrate, combinations",,C01DA57,,,,,,,,,,,,,,,,,,
drug_isosorbide_dinitrate_combinations,"isosorbide dinitrate, combinations",,C01DA58,,,,,,,,,,,,,,,,,,
drug_trolnitrate_combinations,"trolnitrate, combinations",,C01DA59,,,,,,,,,,,,,,,,,,
drug_eritrityl_tetranitrate_combinations,"eritrityl tetranitrate, combinations",,C01DA63,,,,,,,,,,,,,,,,,,
drug_organic_nitrates_in_combination_with_psycholeptics,organic nitrates in combination with psycholeptics,,C01DA70,,,,,,,,,,,,,,,,,,
drug_flosequinan,flosequinan,,C01DB01,,,,,,,,,,,,,,,,,,
drug_itramin_tosilate,itramin tosilate,,C01DX01,,,,,,,,,,,,,,,,,,
drug_prenylamine,prenylamine,,C01DX02,,,,,,,,,,,,,,,,,,
drug_oxyfedrine,oxyfedrine,,C01DX03,,,,,,,,,,,,,,,,,,
drug_benziodarone,benziodarone,,C01DX04,,,,,,,,,,,,,,,,,,
drug_carbocromen,carbocromen,,C01DX05,,,,,,,,,,,,,,,,,,
drug_hexobendine,hexobendine,,C01DX06,,,,,,,,,,,,,,,,,,
drug_etafenone,etafenone,,C01DX07,,,,,,,,,,,,,,,,,,
drug_heptaminol,heptaminol,,C01DX08,,,,,,,,,,,,,,,,,,
drug_imolamine,imolamine,,C01DX09,,,,,,,,,,,,,,,,,,
drug_dilazep,dilazep,,C01DX10,,,,,,,,,,,,,,,,,,
drug_trapidil,trapidil,,C01DX11,,,,,,,,,,,,,,,,,,
drug_molsidomine,molsidomine,,C01DX12,,,,,,,,,,,,,,,,,,
drug_efloxate,efloxate,,C01DX13,,,,,,,,,,,,,,,,,,
drug_cinepazet,cinepazet,,C01DX14,,,,,,,,,,,,,,,,,,
drug_cloridarol,cloridarol,,C01DX15,,,,,,,,,,,,,,,,,,
drug_nicorandil,nicorandil,,C01DX16,,,,,,,,,,,,,,,,,,
drug_linsidomine,linsidomine,,C01DX18,,,,,,,,,,,,,,,,,,
drug_nesiritide,nesiritide,,C01DX19,,,,,,,,,,,,,,,,,,
drug_serelaxin,serelaxin,,C01DX21,,,,,,,,,,,,,,,,,,
drug_vericiguat,vericiguat,,C01DX22,,,,,,,,,,,,,,,,,,
drug_itramin_tosilate_combinations,"itramin tosilate, combinations",,C01DX51,,,,,,,,,,,,,,,,,,
drug_prenylamine_combinations,"prenylamine, combinations",,C01DX52,,,,,,,,,,,,,,,,,,
drug_oxyfedrine_combinations,"oxyfedrine, combinations",,C01DX53,,,,,,,,,,,,,,,,,,
drug_benziodarone_combinations,"benziodarone, combinations",,C01DX54,,,,,,,,,,,,,,,,,,
drug_alprostadil,alprostadil,,C01EA01,G04BE01,,,,,,,,,,,,,,,,,
drug_camphora,camphora,,C01EB02,,,,,,,,,,,,,,,,,,
drug_indometacin,indometacin,,C01EB03,M01AB01;M02AA23;S01BC01,,,,,,,,,,,,,,,,,
drug_crataegus_glycosides,crataegus glycosides,,C01EB04,,,,,,,,,,,,,,,,,,
drug_creatinolfosfate,creatinolfosfate,,C01EB05,,,,,,,,,,,,,,,,,,
drug_fosfocreatine,fosfocreatine,,C01EB06,,,,,,,,,,,,,,,,,,
drug_fructose_1_6_diphosphate,"fructose 1,6-diphosphate",,C01EB07,,,,,,,,,,,,,,,,,,
drug_ubidecarenone,ubidecarenone,,C01EB09,,,,,,,,,,,,,,,,,,
drug_adenosine,adenosine,,C01EB10,,,,,,,,,,,,,,,,,,
drug_tiracizine,tiracizine,,C01EB11,,,,,,,,,,,,,,,,,,
drug_acadesine,acadesine,,C01EB13,,,,,,,,,,,,,,,,,,
drug_trimetazidine,trimetazidine,,C01EB15,,,,,,,,,,,,,,,,,,
drug_ibuprofen,ibuprofen,,C01EB16,G02CC01;M01AE01;M02AA13;R02AX02,,,,,,,,,,,,,,,,,
drug_ivabradine,ivabradine,,C01EB17,,,,,,,,,,,,,,,,,,
drug_ranolazine,ranolazine,,C01EB18,,,,,,,,,,,,,,,,,,
drug_regadenoson,regadenoson,,C01EB21,,,,,,,,,,,,,,,,,,
drug_meldonium,meldonium,,C01EB22,,,,,,,,,,,,,,,,,,
drug_tiazotic_acid,tiazotic acid,,C01EB23,,,,,,,,,,,,,,,,,,
drug_mavacamten,mavacamten,,C01EB24,,,,,,,,,,,,,,,,,,
drug_rescinnamine,rescinnamine,,C02AA01,,,,,,,,,,,,,,,,,,
drug_reserpine,reserpine,,C02AA02,,,,,,,,,,,,,,,,,,
drug_combinations_of_rauwolfia_alkaloids,combinations of rauwolfia alkaloids,,C02AA03,,,,,,,,,,,,,,,,,,
drug_rauwolfia_alkaloids_whole_root,"rauwolfia alkaloids, whole root",,C02AA04,,,,,,,,,,,,,,,,,,
drug_deserpidine,deserpidine,,C02AA05,,,,,,,,,,,,,,,,,,
drug_methoserpidine,methoserpidine,,C02AA06,,,,,,,,,,,,,,,,,,
drug_bietaserpine,bietaserpine,,C02AA07,,,,,,,,,,,,,,,,,,
drug_reserpine_combinations,"reserpine, combinations",,C02AA52,,,,,,,,,,,,,,,,,,
drug_combinations_of_rauwolfia_alkoloids_combinations,"combinations of rauwolfia alkoloids, combinations",,C02AA53,,,,,,,,,,,,,,,,,,
drug_bietaserpine_combinations,"bietaserpine, combinations",,C02AA57,,,,,,,,,,,,,,,,,,
drug_methyldopa_levorotatory,methyldopa (levorotatory),,C02AB01,,,,,,,,,,,,,,,,,,
drug_methyldopa_racemic,methyldopa (racemic),,C02AB02,,,,,,,,,,,,,,,,,,
drug_clonidine,clonidine,,C02AC01,N02CX02;S01EA04,,,,,,,,,,,,,,,,,
drug_guanfacine,guanfacine,,C02AC02,,,,,,,,,,,,,,,,,,
drug_tolonidine,tolonidine,,C02AC04,,,,,,,,,,,,,,,,,,
drug_moxonidine,moxonidine,,C02AC05,,,,,,,,,,,,,,,,,,
drug_rilmenidine,rilmenidine,,C02AC06,,,,,,,,,,,,,,,,,,
drug_trimetaphan,trimetaphan,,C02BA01,,,,,,,,,,,,,,,,,,
drug_mecamylamine,mecamylamine,,C02BB01,,,,,,,,,,,,,,,,,,
drug_prazosin,prazosin,,C02CA01,,,,,,,,,,,,,,,,,,
drug_indoramin,indoramin,,C02CA02,,,,,,,,,,,,,,,,,,
drug_trimazosin,trimazosin,,C02CA03,,,,,,,,,,,,,,,,,,
drug_doxazosin,doxazosin,,C02CA04,,,,,,,,,,,,,,,,,,
drug_urapidil,urapidil,,C02CA06,,,,,,,,,,,,,,,,,,
drug_betanidine,betanidine,,C02CC01,,,,,,,,,,,,,,,,,,
drug_guanethidine,guanethidine,,C02CC02,S01EX01,,,,,,,,,,,,,,,,,
drug_guanoxan,guanoxan,,C02CC03,,,,,,,,,,,,,,,,,,
drug_debrisoquine,debrisoquine,,C02CC04,,,,,,,,,,,,,,,,,,
drug_guanoclor,guanoclor,,C02CC05,,,,,,,,,,,,,,,,,,
drug_guanazodine,guanazodine,,C02CC06,,,,,,,,,,,,,,,,,,
drug_guanoxabenz,guanoxabenz,,C02CC07,,,,,,,,,,,,,,,,,,
drug_diazoxide,diazoxide,,C02DA01,V03AH01,,,,,,,,,,,,,,,,,
drug_dihydralazine,dihydralazine,,C02DB01,,,,,,,,,,,,,,,,,,
drug_hydralazine,hydralazine,,C02DB02,,,,,,,,,,,,,,,,,,
drug_endralazine,endralazine,,C02DB03,,,,,,,,,,,,,,,,,,
drug_cadralazine,cadralazine,,C02DB04,,,,,,,,,,,,,,,,,,
drug_minoxidil,minoxidil,,C02DC01,D11AX01,,,,,,,,,,,,,,,,,
drug_nitroprusside,nitroprusside,,C02DD01,,,,,,,,,,,,,,,,,,
drug_pinacidil,pinacidil,,C02DG01,,,,,,,,,,,,,,,,,,
drug_veratrum,veratrum,,C02KA01,,,,,,,,,,,,,,,,,,
drug_metirosine,metirosine,,C02KB01,,,,,,,,,,,,,,,,,,
drug_pargyline,pargyline,,C02KC01,,,,,,,,,,,,,,,,,,
drug_ketanserin,ketanserin,,C02KD01,,,,,,,,,,,,,,,,,,
drug_aprocitentan,aprocitentan,,C02KN01,,,,,,,,,,,,,,,,,,
drug_bosentan,bosentan,,C02KX01,,,,,,,,,,,,,,,,,,
drug_ambrisentan,ambrisentan,,C02KX02,,,,,,,,,,,,,,,,,,
drug_sitaxentan,sitaxentan,,C02KX03,,,,,,,,,,,,,,,,,,
drug_macitentan,macitentan,,C02KX04,,,,,,,,,,,,,,,,,,
drug_riociguat,riociguat,,C02KX05,,,,,,,,,,,,,,,,,,
drug_ambrisentan_and_tadalafil,ambrisentan and tadalafil,,C02KX52,,,,,,,,,,,,,,,,,,
drug_macitentan_and_tadalafil,macitentan and tadalafil,,C02KX54,,,,,,,,,,,,,,,,,,
drug_reserpine_and_diuretics,reserpine and diuretics,,C02LA01,,,,,,,,,,,,,,,,,,
drug_rescinnamine_and_diuretics,rescinnamine and diuretics,,C02LA02,,,,,,,,,,,,,,,,,,
drug_deserpidine_and_diuretics,deserpidine and diuretics,,C02LA03,,,,,,,,,,,,,,,,,,
drug_methoserpidine_and_diuretics,methoserpidine and diuretics,,C02LA04,,,,,,,,,,,,,,,,,,
drug_bietaserpine_and_diuretics,bietaserpine and diuretics,,C02LA07,,,,,,,,,,,,,,,,,,
drug_rauwolfia_alkaloids_whole_root_and_diuretics,"rauwolfia alkaloids, whole root and diuretics",,C02LA08,,,,,,,,,,,,,,,,,,
drug_syrosingopine_and_diuretics,syrosingopine and diuretics,,C02LA09,,,,,,,,,,,,,,,,,,
drug_combination_of_rauwolfia_alkaloids_and_diuretics_incl_other_combinations,combination of rauwolfia alkaloids and diuretics incl. other combinations,,C02LA50,,,,,,,,,,,,,,,,,,
drug_reserpine_and_diuretics_combinations_with_other_drugs,"reserpine and diuretics, combinations with other drugs",,C02LA51,,,,,,,,,,,,,,,,,,
drug_rescinnamine_and_diuretics_combinations_with_other_drugs,"rescinnamine and diuretics, combinations with other drugs",,C02LA52,,,,,,,,,,,,,,,,,,
drug_reserpine_and_diuretics_combinations_with_psycholeptics,"reserpine and diuretics, combinations with psycholeptics",,C02LA71,,,,,,,,,,,,,,,,,,
drug_methyldopa_levorotatory_and_diuretics,methyldopa (levorotatory) and diuretics,,C02LB01,,,,,,,,,,,,,,,,,,
drug_clonidine_and_diuretics,clonidine and diuretics,,C02LC01,,,,,,,,,,,,,,,,,,
drug_moxonidine_and_diuretics,moxonidine and diuretics,,C02LC05,,,,,,,,,,,,,,,,,,
drug_clonidine_and_diuretics_combinations_with_other_drugs,"clonidine and diuretics, combinations with other drugs",,C02LC51,,,,,,,,,,,,,,,,,,
drug_prazosin_and_diuretics,prazosin and diuretics,,C02LE01,,,,,,,,,,,,,,,,,,
drug_guanethidine_and_diuretics,guanethidine and diuretics,,C02LF01,,,,,,,,,,,,,,,,,,
drug_dihydralazine_and_diuretics,dihydralazine and diuretics,,C02LG01,,,,,,,,,,,,,,,,,,
drug_hydralazine_and_diuretics,hydralazine and diuretics,,C02LG02,,,,,,,,,,,,,,,,,,
drug_picodralazine_and_diuretics,picodralazine and diuretics,,C02LG03,,,,,,,,,,,,,,,,,,
drug_dihydralazine_and_diuretics_combinations_with_other_drugs,"dihydralazine and diuretics, combinations with other drugs",,C02LG51,,,,,,,,,,,,,,,,,,
drug_picodralazine_and_diuretics_combinations_with_psycholeptics,"picodralazine and diuretics, combinations with psycholeptics",,C02LG73,,,,,,,,,,,,,,,,,,
drug_veratrum_and_diuretics,veratrum and diuretics,,C02LK01,,,,,,,,,,,,,,,,,,
drug_pargyline_and_diuretics,pargyline and diuretics,,C02LL01,,,,,,,,,,,,,,,,,,
drug_pinacidil_and_diuretics,pinacidil and diuretics,,C02LX01,,,,,,,,,,,,,,,,,,
drug_bendroflumethiazide,bendroflumethiazide,,C03AA01,,,,,,,,,,,,,,,,,,
drug_hydroflumethiazide,hydroflumethiazide,,C03AA02,,,,,,,,,,,,,,,,,,
drug_hydrochlorothiazide,hydrochlorothiazide,,C03AA03,,,,,,,,,,,,,,,,,,
drug_chlorothiazide,chlorothiazide,,C03AA04,,,,,,,,,,,,,,,,,,
drug_polythiazide,polythiazide,,C03AA05,,,,,,,,,,,,,,,,,,
drug_trichlormethiazide,trichlormethiazide,,C03AA06,,,,,,,,,,,,,,,,,,
drug_cyclopenthiazide,cyclopenthiazide,,C03AA07,,,,,,,,,,,,,,,,,,
drug_methyclothiazide,methyclothiazide,,C03AA08,,,,,,,,,,,,,,,,,,
drug_cyclothiazide,cyclothiazide,,C03AA09,,,,,,,,,,,,,,,,,,
drug_mebutizide,mebutizide,,C03AA13,,,,,,,,,,,,,,,,,,
drug_bendroflumethiazide_and_potassium,bendroflumethiazide and potassium,,C03AB01,,,,,,,,,,,,,,,,,,
drug_hydroflumethiazide_and_potassium,hydroflumethiazide and potassium,,C03AB02,,,,,,,,,,,,,,,,,,
drug_hydrochlorothiazide_and_potassium,hydrochlorothiazide and potassium,,C03AB03,,,,,,,,,,,,,,,,,,
drug_chlorothiazide_and_potassium,chlorothiazide and potassium,,C03AB04,,,,,,,,,,,,,,,,,,
drug_polythiazide_and_potassium,polythiazide and potassium,,C03AB05,,,,,,,,,,,,,,,,,,
drug_trichlormethiazide_and_potassium,trichlormethiazide and potassium,,C03AB06,,,,,,,,,,,,,,,,,,
drug_cyclopenthiazide_and_potassium,cyclopenthiazide and potassium,,C03AB07,,,,,,,,,,,,,,,,,,
drug_methyclothiazide_and_potassium,methyclothiazide and potassium,,C03AB08,,,,,,,,,,,,,,,,,,
drug_cyclothiazide_and_potassium,cyclothiazide and potassium,,C03AB09,,,,,,,,,,,,,,,,,,
drug_chlorothiazide_combinations,"chlorothiazide, combinations",,C03AH01,,,,,,,,,,,,,,,,,,
drug_hydroflumethiazide_combinations,"hydroflumethiazide, combinations",,C03AH02,,,,,,,,,,,,,,,,,,
drug_hydrochlorothiazide_combinations,"hydrochlorothiazide, combinations",,C03AX01,,,,,,,,,,,,,,,,,,
drug_quinethazone,quinethazone,,C03BA02,,,,,,,,,,,,,,,,,,
drug_clopamide,clopamide,,C03BA03,,,,,,,,,,,,,,,,,,
drug_chlortalidone,chlortalidone,,C03BA04,,,,,,,,,,,,,,,,,,
drug_mefruside,mefruside,,C03BA05,,,,,,,,,,,,,,,,,,
drug_clofenamide,clofenamide,,C03BA07,,,,,,,,,,,,,,,,,,
drug_metolazone,metolazone,,C03BA08,,,,,,,,,,,,,,,,,,
drug_meticrane,meticrane,,C03BA09,,,,,,,,,,,,,,,,,,
drug_xipamide,xipamide,,C03BA10,,,,,,,,,,,,,,,,,,
drug_indapamide,indapamide,,C03BA11,,,,,,,,,,,,,,,,,,
drug_clorexolone,clorexolone,,C03BA12,,,,,,,,,,,,,,,,,,
drug_fenquizone,fenquizone,,C03BA13,,,,,,,,,,,,,,,,,,
drug_clorexolone_combinations_with_psycholeptics,"clorexolone, combinations with psycholeptics",,C03BA82,,,,,,,,,,,,,,,,,,
drug_quinethazone_and_potassium,quinethazone and potassium,,C03BB02,,,,,,,,,,,,,,,,,,
drug_clopamide_and_potassium,clopamide and potassium,,C03BB03,,,,,,,,,,,,,,,,,,
drug_chlortalidone_and_potassium,chlortalidone and potassium,,C03BB04,,,,,,,,,,,,,,,,,,
drug_mefruside_and_potassium,mefruside and potassium,,C03BB05,,,,,,,,,,,,,,,,,,
drug_clofenamide_and_potassium,clofenamide and potassium,,C03BB07,,,,,,,,,,,,,,,,,,
drug_mersalyl,mersalyl,,C03BC01,,,,,,,,,,,,,,,,,,
drug_theobromine,theobromine,,C03BD01,R03DA07,,,,,,,,,,,,,,,,,
drug_cicletanine,cicletanine,,C03BX03,,,,,,,,,,,,,,,,,,
drug_furosemide,furosemide,,C03CA01,,,,,,,,,,,,,,,,,,
drug_bumetanide,bumetanide,,C03CA02,,,,,,,,,,,,,,,,,,
drug_piretanide,piretanide,,C03CA03,,,,,,,,,,,,,,,,,,
drug_torasemide,torasemide,,C03CA04,,,,,,,,,,,,,,,,,,
drug_furosemide_and_potassium,furosemide and potassium,,C03CB01,,,,,,,,,,,,,,,,,,
drug_bumetanide_and_potassium,bumetanide and potassium,,C03CB02,,,,,,,,,,,,,,,,,,
drug_etacrynic_acid,etacrynic acid,,C03CC01,,,,,,,,,,,,,,,,,,
drug_tienilic_acid,tienilic acid,,C03CC02,,,,,,,,,,,,,,,,,,
drug_muzolimine,muzolimine,,C03CD01,,,,,,,,,,,,,,,,,,
drug_etozolin,etozolin,,C03CX01,,,,,,,,,,,,,,,,,,
drug_spironolactone,spironolactone,,C03DA01,,,,,,,,,,,,,,,,,,
drug_potassium_canrenoate,potassium canrenoate,,C03DA02,,,,,,,,,,,,,,,,,,
drug_canrenone,canrenone,,C03DA03,,,,,,,,,,,,,,,,,,
drug_eplerenone,eplerenone,,C03DA04,,,,,,,,,,,,,,,,,,
drug_finerenone,finerenone,,C03DA05,,,,,,,,,,,,,,,,,,
drug_amiloride,amiloride,,C03DB01,,,,,,,,,,,,,,,,,,
drug_triamterene,triamterene,,C03DB02,,,,,,,,,,,,,,,,,,
drug_hydrochlorothiazide_and_potassium_sparing_agents,hydrochlorothiazide and potassium-sparing agents,,C03EA01,,,,,,,,,,,,,,,,,,
drug_trichlormethiazide_and_potassium_sparing_agents,trichlormethiazide and potassium-sparing agents,,C03EA02,,,,,,,,,,,,,,,,,,
drug_epitizide_and_potassium_sparing_agents,epitizide and potassium-sparing agents,,C03EA03,,,,,,,,,,,,,,,,,,
drug_altizide_and_potassium_sparing_agents,altizide and potassium-sparing agents,,C03EA04,,,,,,,,,,,,,,,,,,
drug_mebutizide_and_potassium_sparing_agents,mebutizide and potassium-sparing agents,,C03EA05,,,,,,,,,,,,,,,,,,
drug_chlortalidone_and_potassium_sparing_agents,chlortalidone and potassium-sparing agents,,C03EA06,,,,,,,,,,,,,,,,,,
drug_cyclopenthiazide_and_potassium_sparing_agents,cyclopenthiazide and potassium-sparing agents,,C03EA07,,,,,,,,,,,,,,,,,,
drug_metolazone_and_potassium_sparing_agents,metolazone and potassium-sparing agents,,C03EA12,,,,,,,,,,,,,,,,,,
